"Plot Title: 10904790"
"#","Date Time, GMT+00:00","Full Range, μS/cm (LGR S/N: 10904790, SEN S/N: 10904790)","Temp, °C (LGR S/N: 10904790, SEN S/N: 10904790)","Coupler Detached (LGR S/N: 10904790)","End Of File (LGR S/N: 10904790)"
16347,05/10/22 11:32:26 PM,1.0,38.23,,
16348,05/10/22 11:32:27 PM,1.0,38.24,,
16349,05/10/22 11:32:28 PM,1.0,38.24,,
16350,05/10/22 11:32:29 PM,1.0,38.24,,
16351,05/10/22 11:32:30 PM,1.0,38.24,,
16352,05/10/22 11:32:31 PM,1.0,38.24,,
16353,05/10/22 11:32:32 PM,7.2,38.24,,
16354,05/10/22 11:32:33 PM,1.0,38.24,,
16355,05/10/22 11:32:34 PM,1.0,38.24,,
16356,05/10/22 11:32:35 PM,1.0,38.24,,
16357,05/10/22 11:32:36 PM,1.0,38.24,,
16358,05/10/22 11:32:37 PM,1.0,38.24,,
16359,05/10/22 11:32:38 PM,1.0,38.24,,
16360,05/10/22 11:32:39 PM,1.0,38.24,,
16361,05/10/22 11:32:40 PM,1.0,38.24,,
16362,05/10/22 11:32:41 PM,1.0,38.24,,
16363,05/10/22 11:32:42 PM,1.0,38.24,,
16364,05/10/22 11:32:43 PM,1.0,38.24,,
16365,05/10/22 11:32:44 PM,1.0,38.24,,
16366,05/10/22 11:32:45 PM,1.0,38.24,,
16367,05/10/22 11:32:46 PM,1.0,38.24,,
16368,05/10/22 11:32:47 PM,1.0,38.24,,
16369,05/10/22 11:32:48 PM,1.0,38.24,,
16370,05/10/22 11:32:49 PM,1.0,38.24,,
16371,05/10/22 11:32:50 PM,1.0,38.24,,
16372,05/10/22 11:32:51 PM,1.0,38.24,,
16373,05/10/22 11:32:52 PM,1.0,38.24,,
16374,05/10/22 11:32:53 PM,1.0,38.24,,
16375,05/10/22 11:32:54 PM,1.0,38.24,,
16376,05/10/22 11:32:55 PM,1.0,38.23,,
16377,05/10/22 11:32:56 PM,1.0,38.23,,
16378,05/10/22 11:32:57 PM,1.0,38.23,,
16379,05/10/22 11:32:58 PM,1.0,38.23,,
16380,05/10/22 11:32:59 PM,1.0,38.23,,
16381,05/10/22 11:33:00 PM,1.0,38.23,,
16382,05/10/22 11:33:01 PM,1.0,38.22,,
16383,05/10/22 11:33:02 PM,1.0,38.23,,
16384,05/10/22 11:33:03 PM,1.0,38.23,,
16385,05/10/22 11:33:04 PM,7.2,38.23,,
16386,05/10/22 11:33:05 PM,7.2,38.23,,
16387,05/10/22 11:33:06 PM,1.0,38.23,,
16388,05/10/22 11:33:07 PM,1.0,38.23,,
16389,05/10/22 11:33:08 PM,1.0,38.23,,
16390,05/10/22 11:33:09 PM,1.0,38.23,,
16391,05/10/22 11:33:10 PM,1.0,38.22,,
16392,05/10/22 11:33:11 PM,1.0,38.22,,
16393,05/10/22 11:33:12 PM,1.0,38.22,,
16394,05/10/22 11:33:13 PM,4.3,38.20,,
16395,05/10/22 11:33:14 PM,1.0,38.20,,
16396,05/10/22 11:33:15 PM,1.0,38.20,,
16397,05/10/22 11:33:16 PM,1.0,38.20,,
16398,05/10/22 11:33:17 PM,1.0,38.20,,
16399,05/10/22 11:33:18 PM,1.0,38.20,,
16400,05/10/22 11:33:19 PM,1.0,38.20,,
16401,05/10/22 11:33:20 PM,1.0,38.20,,
16402,05/10/22 11:33:21 PM,1.0,38.20,,
16403,05/10/22 11:33:22 PM,1.0,38.19,,
16404,05/10/22 11:33:23 PM,1.0,38.20,,
16405,05/10/22 11:33:24 PM,1.0,38.19,,
16406,05/10/22 11:33:25 PM,1.0,38.19,,
16407,05/10/22 11:33:26 PM,1.0,38.19,,
16408,05/10/22 11:33:27 PM,1.0,38.19,,
16409,05/10/22 11:33:28 PM,1.0,38.19,,
16410,05/10/22 11:33:29 PM,1.0,38.19,,
16411,05/10/22 11:33:30 PM,-0.4,38.19,,
16412,05/10/22 11:33:31 PM,1.0,38.19,,
16413,05/10/22 11:33:32 PM,1.0,38.19,,
16414,05/10/22 11:33:33 PM,7.2,38.19,,
16415,05/10/22 11:33:34 PM,1.0,38.19,,
16416,05/10/22 11:33:35 PM,1.0,38.19,,
16417,05/10/22 11:33:36 PM,1.0,38.18,,
16418,05/10/22 11:33:37 PM,1.0,38.18,,
16419,05/10/22 11:33:38 PM,1.0,38.18,,
16420,05/10/22 11:33:39 PM,1.0,38.18,,
16421,05/10/22 11:33:40 PM,1.0,38.18,,
16422,05/10/22 11:33:41 PM,1.0,38.17,,
16423,05/10/22 11:33:42 PM,1.0,38.17,,
16424,05/10/22 11:33:43 PM,1.0,38.17,,
16425,05/10/22 11:33:44 PM,1.0,38.17,,
16426,05/10/22 11:33:45 PM,1.0,38.17,,
16427,05/10/22 11:33:46 PM,1.0,38.18,,
16428,05/10/22 11:33:47 PM,1.0,38.18,,
16429,05/10/22 11:33:48 PM,1.0,38.17,,
16430,05/10/22 11:33:49 PM,1.0,38.17,,
16431,05/10/22 11:33:50 PM,1.0,38.17,,
16432,05/10/22 11:33:51 PM,1.0,38.17,,
16433,05/10/22 11:33:52 PM,1.0,38.18,,
16434,05/10/22 11:33:53 PM,1.0,38.17,,
16435,05/10/22 11:33:54 PM,1.0,38.17,,
16436,05/10/22 11:33:55 PM,1.0,38.17,,
16437,05/10/22 11:33:56 PM,1.0,38.17,,
16438,05/10/22 11:33:57 PM,1.0,38.15,,
16439,05/10/22 11:33:58 PM,1.0,38.14,,
16440,05/10/22 11:33:59 PM,1.0,38.14,,
16441,05/10/22 11:34:00 PM,1.0,38.14,,
16442,05/10/22 11:34:01 PM,1.0,38.14,,
16443,05/10/22 11:34:02 PM,1.0,38.14,,
16444,05/10/22 11:34:03 PM,1.0,38.14,,
16445,05/10/22 11:34:04 PM,1.0,38.13,,
16446,05/10/22 11:34:05 PM,4.3,38.13,,
16447,05/10/22 11:34:06 PM,1.0,38.13,,
16448,05/10/22 11:34:07 PM,1.0,38.13,,
16449,05/10/22 11:34:08 PM,1.0,38.13,,
16450,05/10/22 11:34:09 PM,1.0,38.13,,
16451,05/10/22 11:34:10 PM,1.0,38.12,,
16452,05/10/22 11:34:11 PM,1.0,38.12,,
16453,05/10/22 11:34:12 PM,1.0,38.12,,
16454,05/10/22 11:34:13 PM,7.2,38.12,,
16455,05/10/22 11:34:14 PM,4.3,38.12,,
16456,05/10/22 11:34:15 PM,1.0,38.12,,
16457,05/10/22 11:34:16 PM,1.0,38.12,,
16458,05/10/22 11:34:17 PM,1.0,38.12,,
16459,05/10/22 11:34:18 PM,1.0,38.12,,
16460,05/10/22 11:34:19 PM,1.0,38.12,,
16461,05/10/22 11:34:20 PM,1.0,38.12,,
16462,05/10/22 11:34:21 PM,1.0,38.10,,
16463,05/10/22 11:34:22 PM,1.0,38.10,,
16464,05/10/22 11:34:23 PM,1.0,38.10,,
16465,05/10/22 11:34:24 PM,1.0,38.10,,
16466,05/10/22 11:34:25 PM,1.0,38.09,,
16467,05/10/22 11:34:26 PM,1.0,38.08,,
16468,05/10/22 11:34:27 PM,1.0,38.08,,
16469,05/10/22 11:34:28 PM,1.0,38.08,,
16470,05/10/22 11:34:29 PM,1.0,38.08,,
16471,05/10/22 11:34:30 PM,1.0,38.08,,
16472,05/10/22 11:34:31 PM,1.0,38.08,,
16473,05/10/22 11:34:32 PM,1.0,38.08,,
16474,05/10/22 11:34:33 PM,1.0,38.08,,
16475,05/10/22 11:34:34 PM,1.0,38.07,,
16476,05/10/22 11:34:35 PM,1.0,38.07,,
16477,05/10/22 11:34:36 PM,1.0,38.05,,
16478,05/10/22 11:34:37 PM,1.0,38.04,,
16479,05/10/22 11:34:38 PM,1.0,38.04,,
16480,05/10/22 11:34:39 PM,1.0,38.04,,
16481,05/10/22 11:34:40 PM,1.0,38.04,,
16482,05/10/22 11:34:41 PM,1.0,38.03,,
16483,05/10/22 11:34:42 PM,1.0,38.03,,
16484,05/10/22 11:34:43 PM,1.0,38.03,,
16485,05/10/22 11:34:44 PM,1.0,38.03,,
16486,05/10/22 11:34:45 PM,1.0,38.03,,
16487,05/10/22 11:34:46 PM,1.0,38.03,,
16488,05/10/22 11:34:47 PM,1.0,38.00,,
16489,05/10/22 11:34:48 PM,1.0,37.99,,
16490,05/10/22 11:34:49 PM,1.0,37.98,,
16491,05/10/22 11:34:50 PM,4.3,37.98,,
16492,05/10/22 11:34:51 PM,1.0,37.98,,
16493,05/10/22 11:34:52 PM,1.0,37.98,,
16494,05/10/22 11:34:53 PM,1.0,37.98,,
16495,05/10/22 11:34:54 PM,1.0,37.98,,
16496,05/10/22 11:34:55 PM,1.0,37.98,,
16497,05/10/22 11:34:56 PM,1.0,37.98,,
16498,05/10/22 11:34:57 PM,1.0,37.98,,
16499,05/10/22 11:34:58 PM,1.0,37.96,,
16500,05/10/22 11:34:59 PM,1.0,37.95,,
16501,05/10/22 11:35:00 PM,1.0,37.96,,
16502,05/10/22 11:35:01 PM,1.0,37.95,,
16503,05/10/22 11:35:02 PM,4.3,37.95,,
16504,05/10/22 11:35:03 PM,1.0,37.94,,
16505,05/10/22 11:35:04 PM,1.0,37.94,,
16506,05/10/22 11:35:05 PM,1.0,37.93,,
16507,05/10/22 11:35:06 PM,1.0,37.94,,
16508,05/10/22 11:35:07 PM,1.0,37.94,,
16509,05/10/22 11:35:08 PM,1.0,37.96,,
16510,05/10/22 11:35:09 PM,1.0,37.95,,
16511,05/10/22 11:35:10 PM,1.0,37.95,,
16512,05/10/22 11:35:11 PM,1.0,37.95,,
16513,05/10/22 11:35:12 PM,4.3,37.94,,
16514,05/10/22 11:35:13 PM,1.0,37.94,,
16515,05/10/22 11:35:14 PM,1.0,37.93,,
16516,05/10/22 11:35:15 PM,1.0,37.89,,
16517,05/10/22 11:35:16 PM,1.0,37.89,,
16518,05/10/22 11:35:17 PM,1.0,37.89,,
16519,05/10/22 11:35:18 PM,1.0,37.89,,
16520,05/10/22 11:35:19 PM,1.0,37.88,,
16521,05/10/22 11:35:20 PM,1.0,37.86,,
16522,05/10/22 11:35:21 PM,1.0,37.85,,
16523,05/10/22 11:35:22 PM,1.0,37.86,,
16524,05/10/22 11:35:23 PM,1.0,37.85,,
16525,05/10/22 11:35:24 PM,1.0,37.85,,
16526,05/10/22 11:35:25 PM,1.0,37.84,,
16527,05/10/22 11:35:26 PM,1.0,37.83,,
16528,05/10/22 11:35:27 PM,1.0,37.83,,
16529,05/10/22 11:35:28 PM,1.0,37.81,,
16530,05/10/22 11:35:29 PM,1.0,37.80,,
16531,05/10/22 11:35:30 PM,1.0,37.79,,
16532,05/10/22 11:35:31 PM,1.0,37.84,,
16533,05/10/22 11:35:32 PM,1.0,37.84,,
16534,05/10/22 11:35:33 PM,1.0,37.84,,
16535,05/10/22 11:35:34 PM,1.0,37.83,,
16536,05/10/22 11:35:35 PM,1.0,37.90,,
16537,05/10/22 11:35:36 PM,1.0,37.95,,
16538,05/10/22 11:35:37 PM,4.3,37.99,,
16539,05/10/22 11:35:38 PM,1.0,38.01,,
16540,05/10/22 11:35:39 PM,-0.4,38.04,,
16541,05/10/22 11:35:40 PM,7.2,38.08,,
16542,05/10/22 11:35:41 PM,1.0,38.07,,
16543,05/10/22 11:35:42 PM,1.0,38.09,,
16544,05/10/22 11:35:43 PM,1.0,38.12,,
16545,05/10/22 11:35:44 PM,1.0,38.10,,
16546,05/10/22 11:35:45 PM,1.0,38.07,,
16547,05/10/22 11:35:46 PM,1.0,38.04,,
16548,05/10/22 11:35:47 PM,1.0,38.05,,
16549,05/10/22 11:35:48 PM,1.0,38.03,,
16550,05/10/22 11:35:49 PM,1.0,38.01,,
16551,05/10/22 11:35:50 PM,1.0,38.04,,
16552,05/10/22 11:35:51 PM,1.0,38.05,,
16553,05/10/22 11:35:52 PM,1.0,38.09,,
16554,05/10/22 11:35:53 PM,1.0,38.04,,
16555,05/10/22 11:35:54 PM,7.2,38.03,,
16556,05/10/22 11:35:55 PM,1.0,38.05,,
16557,05/10/22 11:35:56 PM,1.0,38.01,,
16558,05/10/22 11:35:57 PM,1.0,38.00,,
16559,05/10/22 11:35:58 PM,1.0,38.03,,
16560,05/10/22 11:35:59 PM,1.0,38.05,,
16561,05/10/22 11:36:00 PM,1.0,38.01,,
16562,05/10/22 11:36:01 PM,1.0,38.00,,
16563,05/10/22 11:36:02 PM,1.0,37.98,,
16564,05/10/22 11:36:03 PM,1.0,37.99,,
16565,05/10/22 11:36:04 PM,1.0,37.98,,
16566,05/10/22 11:36:05 PM,1.0,37.96,,
16567,05/10/22 11:36:06 PM,7.2,37.94,,
16568,05/10/22 11:36:07 PM,1.0,37.94,,
16569,05/10/22 11:36:08 PM,1.0,37.91,,
16570,05/10/22 11:36:09 PM,1.0,37.90,,
16571,05/10/22 11:36:10 PM,1.0,37.90,,
16572,05/10/22 11:36:11 PM,1.0,37.89,,
16573,05/10/22 11:36:12 PM,1.0,37.89,,
16574,05/10/22 11:36:13 PM,1.0,37.86,,
16575,05/10/22 11:36:14 PM,1.0,37.85,,
16576,05/10/22 11:36:15 PM,1.0,37.84,,
16577,05/10/22 11:36:16 PM,1.0,37.84,,
16578,05/10/22 11:36:17 PM,1.0,37.81,,
16579,05/10/22 11:36:18 PM,1.0,37.81,,
16580,05/10/22 11:36:19 PM,1.0,37.80,,
16581,05/10/22 11:36:20 PM,1.0,37.80,,
16582,05/10/22 11:36:21 PM,1.0,37.79,,
16583,05/10/22 11:36:22 PM,7.2,37.78,,
16584,05/10/22 11:36:23 PM,1.0,37.79,,
16585,05/10/22 11:36:24 PM,1.0,37.78,,
16586,05/10/22 11:36:25 PM,1.0,37.76,,
16587,05/10/22 11:36:26 PM,1.0,37.76,,
16588,05/10/22 11:36:27 PM,1.0,37.75,,
16589,05/10/22 11:36:28 PM,1.0,37.75,,
16590,05/10/22 11:36:29 PM,1.0,37.74,,
16591,05/10/22 11:36:30 PM,1.0,37.72,,
16592,05/10/22 11:36:31 PM,1.0,37.71,,
16593,05/10/22 11:36:32 PM,1.0,37.71,,
16594,05/10/22 11:36:33 PM,1.0,37.70,,
16595,05/10/22 11:36:34 PM,1.0,37.70,,
16596,05/10/22 11:36:35 PM,1.0,37.69,,
16597,05/10/22 11:36:36 PM,1.0,37.69,,
16598,05/10/22 11:36:37 PM,1.0,37.69,,
16599,05/10/22 11:36:38 PM,1.0,37.69,,
16600,05/10/22 11:36:39 PM,1.0,37.66,,
16601,05/10/22 11:36:40 PM,1.0,37.65,,
16602,05/10/22 11:36:41 PM,1.0,37.66,,
16603,05/10/22 11:36:42 PM,1.0,37.65,,
16604,05/10/22 11:36:43 PM,1.0,37.66,,
16605,05/10/22 11:36:44 PM,1.0,37.65,,
16606,05/10/22 11:36:45 PM,1.0,37.65,,
16607,05/10/22 11:36:46 PM,1.0,37.64,,
16608,05/10/22 11:36:47 PM,1.0,37.62,,
16609,05/10/22 11:36:48 PM,1.0,37.62,,
16610,05/10/22 11:36:49 PM,1.0,37.61,,
16611,05/10/22 11:36:50 PM,1.0,37.62,,
16612,05/10/22 11:36:51 PM,4.3,37.61,,
16613,05/10/22 11:36:52 PM,1.0,37.60,,
16614,05/10/22 11:36:53 PM,1.0,37.60,,
16615,05/10/22 11:36:54 PM,4.3,37.60,,
16616,05/10/22 11:36:55 PM,1.0,37.60,,
16617,05/10/22 11:36:56 PM,1.0,37.60,,
16618,05/10/22 11:36:57 PM,1.0,37.59,,
16619,05/10/22 11:36:58 PM,1.0,37.57,,
16620,05/10/22 11:36:59 PM,4.3,37.56,,
16621,05/10/22 11:37:00 PM,1.0,37.56,,
16622,05/10/22 11:37:01 PM,1.0,37.56,,
16623,05/10/22 11:37:02 PM,1.0,37.56,,
16624,05/10/22 11:37:03 PM,1.0,37.56,,
16625,05/10/22 11:37:04 PM,1.0,37.55,,
16626,05/10/22 11:37:05 PM,1.0,37.54,,
16627,05/10/22 11:37:06 PM,1.0,37.54,,
16628,05/10/22 11:37:07 PM,1.0,37.52,,
16629,05/10/22 11:37:08 PM,1.0,37.52,,
16630,05/10/22 11:37:09 PM,7.2,37.50,,
16631,05/10/22 11:37:10 PM,7.2,37.48,,
16632,05/10/22 11:37:11 PM,1.0,37.48,,
16633,05/10/22 11:37:12 PM,1.0,37.50,,
16634,05/10/22 11:37:13 PM,1.0,37.50,,
16635,05/10/22 11:37:14 PM,1.0,37.48,,
16636,05/10/22 11:37:15 PM,1.0,37.47,,
16637,05/10/22 11:37:16 PM,1.0,37.47,,
16638,05/10/22 11:37:17 PM,1.0,37.47,,
16639,05/10/22 11:37:18 PM,1.0,37.47,,
16640,05/10/22 11:37:19 PM,1.0,37.47,,
16641,05/10/22 11:37:20 PM,1.0,37.46,,
16642,05/10/22 11:37:21 PM,1.0,37.46,,
16643,05/10/22 11:37:22 PM,1.0,37.45,,
16644,05/10/22 11:37:23 PM,1.0,37.43,,
16645,05/10/22 11:37:24 PM,1.0,37.43,,
16646,05/10/22 11:37:25 PM,1.0,37.43,,
16647,05/10/22 11:37:26 PM,1.0,37.43,,
16648,05/10/22 11:37:27 PM,1.0,37.42,,
16649,05/10/22 11:37:28 PM,1.0,37.42,,
16650,05/10/22 11:37:29 PM,1.0,37.41,,
16651,05/10/22 11:37:30 PM,1.0,37.41,,
16652,05/10/22 11:37:31 PM,1.0,37.41,,
16653,05/10/22 11:37:32 PM,1.0,37.38,,
16654,05/10/22 11:37:33 PM,1.0,37.38,,
16655,05/10/22 11:37:34 PM,1.0,37.38,,
16656,05/10/22 11:37:35 PM,1.0,37.38,,
16657,05/10/22 11:37:36 PM,1.0,37.38,,
16658,05/10/22 11:37:37 PM,1.0,37.37,,
16659,05/10/22 11:37:38 PM,1.0,37.37,,
16660,05/10/22 11:37:39 PM,1.0,37.36,,
16661,05/10/22 11:37:40 PM,1.0,37.36,,
16662,05/10/22 11:37:41 PM,1.0,37.36,,
16663,05/10/22 11:37:42 PM,1.0,37.36,,
16664,05/10/22 11:37:43 PM,1.0,37.33,,
16665,05/10/22 11:37:44 PM,1.0,37.35,,
16666,05/10/22 11:37:45 PM,1.0,37.33,,
16667,05/10/22 11:37:46 PM,1.0,37.32,,
16668,05/10/22 11:37:47 PM,7.2,37.32,,
16669,05/10/22 11:37:48 PM,1.0,37.32,,
16670,05/10/22 11:37:49 PM,1.0,37.32,,
16671,05/10/22 11:37:50 PM,1.0,37.31,,
16672,05/10/22 11:37:51 PM,1.0,37.32,,
16673,05/10/22 11:37:52 PM,7.2,37.31,,
16674,05/10/22 11:37:53 PM,1.0,37.31,,
16675,05/10/22 11:37:54 PM,1.0,37.30,,
16676,05/10/22 11:37:55 PM,4.3,37.30,,
16677,05/10/22 11:37:56 PM,1.0,37.30,,
16678,05/10/22 11:37:57 PM,4.3,37.30,,
16679,05/10/22 11:37:58 PM,1.0,37.27,,
16680,05/10/22 11:37:59 PM,1.0,37.28,,
16681,05/10/22 11:38:00 PM,1.0,37.27,,
16682,05/10/22 11:38:01 PM,1.0,37.27,,
16683,05/10/22 11:38:02 PM,1.0,37.26,,
16684,05/10/22 11:38:03 PM,1.0,37.26,,
16685,05/10/22 11:38:04 PM,1.0,37.26,,
16686,05/10/22 11:38:05 PM,1.0,37.23,,
16687,05/10/22 11:38:06 PM,1.0,37.25,,
16688,05/10/22 11:38:07 PM,1.0,37.23,,
16689,05/10/22 11:38:08 PM,1.0,37.23,,
16690,05/10/22 11:38:09 PM,1.0,37.23,,
16691,05/10/22 11:38:10 PM,1.0,37.25,,
16692,05/10/22 11:38:11 PM,1.0,37.22,,
16693,05/10/22 11:38:12 PM,1.0,37.22,,
16694,05/10/22 11:38:13 PM,1.0,37.22,,
16695,05/10/22 11:38:14 PM,1.0,37.21,,
16696,05/10/22 11:38:15 PM,1.0,37.19,,
16697,05/10/22 11:38:16 PM,1.0,37.21,,
16698,05/10/22 11:38:17 PM,1.0,37.18,,
16699,05/10/22 11:38:18 PM,4.3,37.17,,
16700,05/10/22 11:38:19 PM,2.1,37.16,,
16701,05/10/22 11:38:20 PM,1.0,37.16,,
16702,05/10/22 11:38:21 PM,1.0,37.16,,
16703,05/10/22 11:38:22 PM,1.0,37.14,,
16704,05/10/22 11:38:23 PM,1.0,37.14,,
16705,05/10/22 11:38:24 PM,1.0,37.14,,
16706,05/10/22 11:38:25 PM,1.0,37.14,,
16707,05/10/22 11:38:26 PM,1.0,37.13,,
16708,05/10/22 11:38:27 PM,1.0,37.13,,
16709,05/10/22 11:38:28 PM,1.0,37.12,,
16710,05/10/22 11:38:29 PM,1.0,37.12,,
16711,05/10/22 11:38:30 PM,1.0,37.12,,
16712,05/10/22 11:38:31 PM,1.0,37.12,,
16713,05/10/22 11:38:32 PM,1.0,37.11,,
16714,05/10/22 11:38:33 PM,1.0,37.11,,
16715,05/10/22 11:38:34 PM,1.0,37.09,,
16716,05/10/22 11:38:35 PM,1.0,37.08,,
16717,05/10/22 11:38:36 PM,7.2,37.08,,
16718,05/10/22 11:38:37 PM,1.0,37.08,,
16719,05/10/22 11:38:38 PM,1.0,37.07,,
16720,05/10/22 11:38:39 PM,1.0,37.07,,
16721,05/10/22 11:38:40 PM,1.0,37.07,,
16722,05/10/22 11:38:41 PM,7.2,37.06,,
16723,05/10/22 11:38:42 PM,1.0,37.04,,
16724,05/10/22 11:38:43 PM,7.2,37.04,,
16725,05/10/22 11:38:44 PM,1.0,37.03,,
16726,05/10/22 11:38:45 PM,1.0,37.03,,
16727,05/10/22 11:38:46 PM,1.0,37.03,,
16728,05/10/22 11:38:47 PM,1.0,37.03,,
16729,05/10/22 11:38:48 PM,1.0,37.02,,
16730,05/10/22 11:38:49 PM,1.0,37.01,,
16731,05/10/22 11:38:50 PM,1.0,36.99,,
16732,05/10/22 11:38:51 PM,4.3,36.98,,
16733,05/10/22 11:38:52 PM,1.0,36.98,,
16734,05/10/22 11:38:53 PM,1.0,36.98,,
16735,05/10/22 11:38:54 PM,1.0,36.98,,
16736,05/10/22 11:38:55 PM,1.0,36.98,,
16737,05/10/22 11:38:56 PM,1.0,36.98,,
16738,05/10/22 11:38:57 PM,1.0,36.95,,
16739,05/10/22 11:38:58 PM,1.0,36.94,,
16740,05/10/22 11:38:59 PM,1.0,36.92,,
16741,05/10/22 11:39:00 PM,1.0,36.93,,
16742,05/10/22 11:39:01 PM,1.0,36.93,,
16743,05/10/22 11:39:02 PM,1.0,36.92,,
16744,05/10/22 11:39:03 PM,1.0,36.92,,
16745,05/10/22 11:39:04 PM,1.0,36.90,,
16746,05/10/22 11:39:05 PM,1.0,36.90,,
16747,05/10/22 11:39:06 PM,1.0,36.89,,
16748,05/10/22 11:39:07 PM,1.0,36.89,,
16749,05/10/22 11:39:08 PM,1.0,36.88,,
16750,05/10/22 11:39:09 PM,1.0,36.87,,
16751,05/10/22 11:39:10 PM,1.0,36.87,,
16752,05/10/22 11:39:11 PM,1.0,36.87,,
16753,05/10/22 11:39:12 PM,1.0,36.87,,
16754,05/10/22 11:39:13 PM,1.0,36.85,,
16755,05/10/22 11:39:14 PM,1.0,36.84,,
16756,05/10/22 11:39:15 PM,7.2,36.83,,
16757,05/10/22 11:39:16 PM,1.0,36.82,,
16758,05/10/22 11:39:17 PM,1.0,36.82,,
16759,05/10/22 11:39:18 PM,1.0,36.80,,
16760,05/10/22 11:39:19 PM,1.0,36.82,,
16761,05/10/22 11:39:20 PM,1.0,36.80,,
16762,05/10/22 11:39:21 PM,1.0,36.80,,
16763,05/10/22 11:39:22 PM,1.0,36.79,,
16764,05/10/22 11:39:23 PM,1.0,36.79,,
16765,05/10/22 11:39:24 PM,1.0,36.79,,
16766,05/10/22 11:39:25 PM,1.0,36.78,,
16767,05/10/22 11:39:26 PM,1.0,36.78,,
16768,05/10/22 11:39:27 PM,1.0,36.77,,
16769,05/10/22 11:39:28 PM,1.0,36.77,,
16770,05/10/22 11:39:29 PM,1.0,36.77,,
16771,05/10/22 11:39:30 PM,1.0,36.77,,
16772,05/10/22 11:39:31 PM,1.0,36.75,,
16773,05/10/22 11:39:32 PM,1.0,36.74,,
16774,05/10/22 11:39:33 PM,1.0,36.73,,
16775,05/10/22 11:39:34 PM,1.0,36.73,,
16776,05/10/22 11:39:35 PM,1.0,36.73,,
16777,05/10/22 11:39:36 PM,1.0,36.73,,
16778,05/10/22 11:39:37 PM,1.0,36.73,,
16779,05/10/22 11:39:38 PM,1.0,36.71,,
16780,05/10/22 11:39:39 PM,1.0,36.71,,
16781,05/10/22 11:39:40 PM,1.0,36.71,,
16782,05/10/22 11:39:41 PM,1.0,36.69,,
16783,05/10/22 11:39:42 PM,1.0,36.69,,
16784,05/10/22 11:39:43 PM,1.0,36.68,,
16785,05/10/22 11:39:44 PM,1.0,36.68,,
16786,05/10/22 11:39:45 PM,1.0,36.68,,
16787,05/10/22 11:39:46 PM,1.0,36.68,,
16788,05/10/22 11:39:47 PM,1.0,36.66,,
16789,05/10/22 11:39:48 PM,1.0,36.65,,
16790,05/10/22 11:39:49 PM,1.0,36.65,,
16791,05/10/22 11:39:50 PM,1.0,36.64,,
16792,05/10/22 11:39:51 PM,1.0,36.61,,
16793,05/10/22 11:39:52 PM,1.0,36.60,,
16794,05/10/22 11:39:53 PM,1.0,36.60,,
16795,05/10/22 11:39:54 PM,1.0,36.59,,
16796,05/10/22 11:39:55 PM,1.0,36.59,,
16797,05/10/22 11:39:56 PM,1.0,36.56,,
16798,05/10/22 11:39:57 PM,7.2,36.54,,
16799,05/10/22 11:39:58 PM,1.0,36.54,,
16800,05/10/22 11:39:59 PM,1.0,36.54,,
16801,05/10/22 11:40:00 PM,1.0,36.53,,
16802,05/10/22 11:40:01 PM,1.0,36.53,,
16803,05/10/22 11:40:02 PM,1.0,36.53,,
16804,05/10/22 11:40:03 PM,1.0,36.53,,
16805,05/10/22 11:40:04 PM,1.0,36.53,,
16806,05/10/22 11:40:05 PM,1.0,36.51,,
16807,05/10/22 11:40:06 PM,1.0,36.48,,
16808,05/10/22 11:40:07 PM,1.0,36.46,,
16809,05/10/22 11:40:08 PM,1.0,36.46,,
16810,05/10/22 11:40:09 PM,1.0,36.46,,
16811,05/10/22 11:40:10 PM,1.0,36.48,,
16812,05/10/22 11:40:11 PM,1.0,36.48,,
16813,05/10/22 11:40:12 PM,1.0,36.46,,
16814,05/10/22 11:40:13 PM,1.0,36.48,,
16815,05/10/22 11:40:14 PM,1.0,36.48,,
16816,05/10/22 11:40:15 PM,1.0,36.48,,
16817,05/10/22 11:40:16 PM,1.0,36.48,,
16818,05/10/22 11:40:17 PM,1.0,36.46,,
16819,05/10/22 11:40:18 PM,1.0,36.46,,
16820,05/10/22 11:40:19 PM,1.0,36.46,,
16821,05/10/22 11:40:20 PM,4.3,36.46,,
16822,05/10/22 11:40:21 PM,1.0,36.44,,
16823,05/10/22 11:40:22 PM,1.0,36.42,,
16824,05/10/22 11:40:23 PM,1.0,36.41,,
16825,05/10/22 11:40:24 PM,1.0,36.41,,
16826,05/10/22 11:40:25 PM,7.2,36.41,,
16827,05/10/22 11:40:26 PM,1.0,36.41,,
16828,05/10/22 11:40:27 PM,1.0,36.40,,
16829,05/10/22 11:40:28 PM,1.0,36.39,,
16830,05/10/22 11:40:29 PM,1.0,36.39,,
16831,05/10/22 11:40:30 PM,1.0,36.39,,
16832,05/10/22 11:40:31 PM,1.0,36.37,,
16833,05/10/22 11:40:32 PM,1.0,36.37,,
16834,05/10/22 11:40:33 PM,1.0,36.37,,
16835,05/10/22 11:40:34 PM,1.0,36.36,,
16836,05/10/22 11:40:35 PM,7.2,36.35,,
16837,05/10/22 11:40:36 PM,1.0,36.35,,
16838,05/10/22 11:40:37 PM,7.2,36.35,,
16839,05/10/22 11:40:38 PM,1.0,36.34,,
16840,05/10/22 11:40:39 PM,1.0,36.34,,
16841,05/10/22 11:40:40 PM,4.3,36.34,,
